timestamp,frame_index,status,drowsy,distracted,ear,fps
2025-11-19 22:23:45,0,DROWSY,1,0,0.207,13
2025-11-19 22:23:46,0,DROWSY,1,0,0.22,30
2025-11-19 22:23:46,0,Normal,0,0,0.236,32
2025-11-19 22:23:46,0,Normal,0,0,0.256,33
2025-11-19 22:23:46,0,Normal,0,0,0.253,31
2025-11-19 22:23:46,0,Normal,0,0,0.248,28
2025-11-19 22:23:46,0,DROWSY,1,0,0.209,30
2025-11-19 22:23:46,0,Normal,0,0,0.272,32
2025-11-19 22:23:46,0,Normal,0,0,0.255,33
2025-11-19 22:23:46,0,Normal,0,0,0.255,32
2025-11-19 22:23:46,0,Normal,0,0,0.248,32
2025-11-19 22:23:46,0,Normal,0,0,0.228,31
2025-11-19 22:23:46,0,Normal,0,0,0.227,19
2025-11-19 22:23:46,0,DROWSY,1,0,0.21,21
2025-11-19 22:23:46,0,Normal,0,0,0.261,20
2025-11-19 22:23:46,0,Normal,0,0,0.294,33
2025-11-19 22:23:46,0,Normal,0,0,0.292,34
2025-11-19 22:23:46,0,Normal,0,0,0.314,32
2025-11-19 22:23:46,0,Normal,0,0,0.319,33
2025-11-19 22:23:46,0,Normal,0,0,0.324,33
2025-11-19 22:23:46,0,Normal,0,0,0.326,33
2025-11-19 22:23:47,0,Normal,0,0,0.329,34
2025-11-19 22:23:47,0,Normal,0,0,0.335,32
2025-11-19 22:23:47,0,Normal,0,0,0.337,33
2025-11-19 22:23:47,0,Normal,0,0,0.34,33
2025-11-19 22:23:47,0,Normal,0,0,0.322,33
2025-11-19 22:23:47,0,Normal,0,0,0.317,33
2025-11-19 22:23:47,0,Normal,0,0,0.321,20
2025-11-19 22:23:47,0,Normal,0,0,0.321,20
2025-11-19 22:23:47,0,Normal,0,0,0.305,21
2025-11-19 22:23:47,0,Normal,0,0,0.237,21
2025-11-19 22:23:47,0,Normal,0,0,0.244,21
2025-11-19 22:23:47,0,DROWSY,1,0,0.212,33
2025-11-19 22:23:47,0,DROWSY,1,0,0.174,32
2025-11-19 22:23:47,0,DROWSY,1,0,0.161,35
2025-11-19 22:23:47,0,Normal,0,0,0.226,33
2025-11-19 22:23:47,0,Normal,0,0,0.245,33
2025-11-19 22:23:47,0,Normal,0,0,0.255,32
2025-11-19 22:23:47,0,Normal,0,0,0.247,34
2025-11-19 22:23:47,0,Normal,0,0,0.247,34
2025-11-19 22:23:47,0,Normal,0,0,0.257,33
2025-11-19 22:23:48,0,Normal,0,0,0.244,33
2025-11-19 22:23:48,0,Normal,0,0,0.305,33
2025-11-19 22:23:48,0,Normal,0,0,0.295,31
2025-11-19 22:23:48,0,Normal,0,0,0.3,29
2025-11-19 22:23:48,0,Normal,0,0,0.29,33
2025-11-19 22:23:48,0,Normal,0,0,0.289,33
2025-11-19 22:23:48,0,Normal,0,0,0.294,33
2025-11-19 22:23:48,0,Normal,0,0,0.293,32
2025-11-19 22:23:48,0,Normal,0,0,0.276,32
2025-11-19 22:23:48,0,Normal,0,0,0.293,34
2025-11-19 22:23:48,0,Normal,0,0,0.29,33
2025-11-19 22:23:48,0,Normal,0,0,0.256,32
2025-11-19 22:23:48,0,Normal,0,0,0.251,33
2025-11-19 22:23:48,0,Normal,0,0,0.278,32
2025-11-19 22:23:48,0,Normal,0,0,0.277,34
2025-11-19 22:23:48,0,DROWSY,1,0,0.207,33
2025-11-19 22:23:48,0,DROWSY,1,0,0.155,32
2025-11-19 22:23:48,0,DROWSY,1,0,0.15,33
2025-11-19 22:23:48,0,Normal,0,0,0.236,33
2025-11-19 22:23:48,0,Normal,0,0,0.249,33
2025-11-19 22:23:48,0,Normal,0,0,0.281,31
2025-11-19 22:23:49,0,Normal,0,0,0.284,33
2025-11-19 22:23:49,0,Normal,0,0,0.286,33
2025-11-19 22:23:49,0,Normal,0,0,0.294,33
2025-11-19 22:23:49,0,Normal,0,0,0.297,33
2025-11-19 22:23:49,0,Normal,0,0,0.255,33
2025-11-19 22:23:49,0,Normal,0,0,0.263,34
2025-11-19 22:23:49,0,Normal,0,0,0.253,32
2025-11-19 22:23:49,0,Normal,0,0,0.26,32
2025-11-19 22:23:49,0,Normal,0,0,0.266,33
2025-11-19 22:23:49,0,Normal,0,0,0.3,34
2025-11-19 22:23:49,0,Normal,0,0,0.309,32
2025-11-19 22:23:49,0,Normal,0,0,0.295,33
2025-11-19 22:23:49,0,Normal,0,0,0.299,33
2025-11-19 22:23:49,0,Normal,0,0,0.312,34
2025-11-19 22:23:49,0,Normal,0,0,0.325,33
2025-11-19 22:23:49,0,Normal,0,0,0.35,34
2025-11-19 22:23:49,0,Normal,0,0,0.34,33
2025-11-19 22:23:49,0,Normal,0,0,0.325,34
2025-11-19 22:23:49,0,Normal,0,0,0.324,33
2025-11-19 22:23:49,0,Normal,0,0,0.332,33
2025-11-19 22:23:49,0,Normal,0,0,0.329,34
2025-11-19 22:23:50,0,Normal,0,0,0.339,32
2025-11-19 22:23:50,0,Normal,0,0,0.305,34
2025-11-19 22:23:50,0,Normal,0,0,0.328,33
2025-11-19 22:23:50,0,Normal,0,0,0.329,32
2025-11-19 22:23:50,0,Normal,0,0,0.337,34
2025-11-19 22:23:50,0,Normal,0,0,0.338,31
2025-11-19 22:23:50,0,Normal,0,0,0.341,33
2025-11-19 22:23:50,0,Normal,0,0,0.341,33
2025-11-19 22:23:50,0,Normal,0,0,0.308,32
2025-11-19 22:23:50,0,Normal,0,0,0.282,34
2025-11-19 22:23:50,0,Normal,0,0,0.292,33
2025-11-19 22:23:50,0,Normal,0,0,0.231,32
2025-11-19 22:23:50,0,Normal,0,0,0.246,34
2025-11-19 22:23:50,0,Normal,0,0,0.265,34
2025-11-19 22:23:50,0,Normal,0,0,0.274,33
2025-11-19 22:23:50,0,Normal,0,0,0.274,33
2025-11-19 22:23:50,0,Normal,0,0,0.3,33
2025-11-19 22:23:50,0,Normal,0,0,0.266,33
2025-11-19 22:23:50,0,Normal,0,0,0.252,33
2025-11-19 22:23:50,0,Normal,0,0,0.24,34
2025-11-19 22:23:50,0,Normal,0,0,0.283,32
2025-11-19 22:23:51,0,Normal,0,0,0.279,33
2025-11-19 22:23:51,0,Normal,0,0,0.29,22
2025-11-19 22:23:51,0,Normal,0,0,0.303,21
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.323,18
2025-11-19 22:23:51,0,Normal,0,0,0.332,21
2025-11-19 22:23:51,0,Normal,0,0,0.34,21
2025-11-19 22:23:51,0,Normal,0,0,0.329,21
2025-11-19 22:23:51,0,Normal,0,0,0.322,20
2025-11-19 22:23:51,0,Normal,0,0,0.342,20
2025-11-19 22:23:51,0,Normal,0,0,0.335,22
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.34,19
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.347,21
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.352,21
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.332,21
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.332,21
2025-11-19 22:23:51,0,DISTRACTED (Device),0,1,0.343,20
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.333,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.334,20
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.329,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.34,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.345,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.344,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.344,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.344,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.329,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.335,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.343,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.333,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.342,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.331,21
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.326,20
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.325,20
2025-11-19 22:23:52,0,DISTRACTED (Device),0,1,0.317,21
2025-11-19 22:23:53,0,DISTRACTED (Device),0,1,0.316,21
2025-11-19 22:23:53,0,DISTRACTED (Device),0,1,0.317,21
2025-11-19 22:23:53,0,DISTRACTED (Device),0,1,0.315,21
2025-11-19 22:23:53,0,Normal,0,0,0.27,21
2025-11-19 22:23:53,0,Normal,0,0,0.233,33
2025-11-19 22:23:53,0,Normal,0,0,0.236,33
2025-11-19 22:23:53,0,Normal,0,0,0.222,33
2025-11-19 22:23:53,0,DROWSY,1,0,0.215,31
2025-11-19 22:23:53,0,DROWSY,1,0,0.184,32
2025-11-19 22:23:53,0,DROWSY,1,0,0.196,32
2025-11-19 22:23:53,0,DROWSY,1,0,0.178,31
2025-11-19 22:23:53,0,DROWSY,1,0,0.189,33
2025-11-19 22:23:53,0,DROWSY,1,0,0.176,33
2025-11-19 22:23:53,0,DROWSY,1,0,0.208,32
2025-11-19 22:23:53,0,DROWSY,1,0,0.211,32
2025-11-19 22:23:53,0,Normal,0,0,0.228,21
2025-11-19 22:23:53,0,DROWSY,1,0,0.216,22
2025-11-19 22:23:53,0,Normal,0,0,0.23,33
2025-11-19 22:23:53,0,Normal,0,0,0.249,33
2025-11-19 22:23:54,0,Normal,0,0,0.245,33
2025-11-19 22:23:54,0,Normal,0,0,0.23,33
2025-11-19 22:23:54,0,Normal,0,0,0.243,32
2025-11-19 22:23:54,0,DROWSY,1,0,0.095,32
2025-11-19 22:23:54,0,DROWSY,1,0,0.092,31
2025-11-19 22:23:54,0,DROWSY,1,0,0.102,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.124,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.101,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.107,32
2025-11-19 22:23:54,0,DROWSY,1,0,0.113,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.085,32
2025-11-19 22:23:54,0,DROWSY,1,0,0.088,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.093,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.094,31
2025-11-19 22:23:54,0,DROWSY,1,0,0.086,34
2025-11-19 22:23:54,0,DROWSY,1,0,0.087,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.085,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.079,30
2025-11-19 22:23:54,0,DROWSY,1,0,0.08,35
2025-11-19 22:23:54,0,DROWSY,1,0,0.078,33
2025-11-19 22:23:54,0,DROWSY,1,0,0.082,32
2025-11-19 22:23:55,0,DROWSY,1,0,0.085,34
2025-11-19 22:23:55,0,DROWSY,1,0,0.082,33
2025-11-19 22:23:55,0,DROWSY,1,0,0.093,34
2025-11-19 22:23:55,0,DROWSY,1,0,0.098,33
2025-11-19 22:23:55,0,DROWSY,1,0,0.103,32
2025-11-19 22:23:55,0,DROWSY,1,0,0.153,33
2025-11-19 22:23:55,0,DROWSY,1,0,0.153,34
2025-11-19 22:23:55,0,Normal,0,0,0.226,33
2025-11-19 22:23:55,0,Normal,0,0,0.224,33
2025-11-19 22:23:55,0,Normal,0,0,0.25,32
2025-11-19 22:23:55,0,Normal,0,0,0.248,33
2025-11-19 22:23:55,0,Normal,0,0,0.284,34
2025-11-19 22:23:55,0,Normal,0,0,0.286,33
2025-11-19 22:23:55,0,Normal,0,0,0.291,28
2025-11-19 22:23:55,0,Normal,0,0,0.321,31
2025-11-19 22:23:55,0,Normal,0,0,0.313,24
2025-11-19 22:23:55,0,Normal,0,0,0.309,25
2025-11-19 22:23:55,0,Normal,0,0,0.3,33
2025-11-19 22:23:55,0,Normal,0,0,0.323,33
2025-11-19 22:23:55,0,Normal,0,0,0.316,32
2025-11-19 22:23:55,0,Normal,0,0,0.316,34
2025-11-19 22:23:56,0,Normal,0,0,0.304,33
2025-11-19 22:23:56,0,Normal,0,0,0.303,33
2025-11-19 22:23:56,0,Normal,0,0,0.294,34
2025-11-19 22:23:56,0,Normal,0,0,0.312,33
2025-11-19 22:23:56,0,Normal,0,0,0.307,33
2025-11-19 22:23:56,0,Normal,0,0,0.301,33
2025-11-19 22:23:56,0,Normal,0,0,0.303,33
2025-11-19 22:23:56,0,Normal,0,0,0.325,33
2025-11-19 22:23:56,0,Normal,0,0,0.314,33
2025-11-19 22:23:56,0,Normal,0,0,0.323,34
2025-11-19 22:23:56,0,Normal,0,0,0.315,32
2025-11-19 22:23:56,0,Normal,0,0,0.302,33
2025-11-19 22:23:56,0,Normal,0,0,0.291,36
2025-11-19 22:23:56,0,Normal,0,0,0.301,34
2025-11-19 22:23:56,0,Normal,0,0,0.309,33
2025-11-19 22:23:56,0,Normal,0,0,0.305,34
2025-11-19 22:23:56,0,Normal,0,0,0.321,33
2025-11-19 22:23:56,0,Normal,0,0,0.315,33
2025-11-19 22:23:56,0,Normal,0,0,0.317,21
2025-11-19 22:23:56,0,Normal,0,0,0.31,21
2025-11-19 22:23:57,0,Normal,0,0,0.307,21
2025-11-19 22:23:57,0,Normal,0,0,0.33,21
2025-11-19 22:23:57,0,Normal,0,0,0.318,21
2025-11-19 22:23:57,0,Normal,0,0,0.333,21
2025-11-19 22:23:57,0,Normal,0,0,0.338,21
2025-11-19 22:23:57,0,Normal,0,0,0.321,21
2025-11-19 22:23:57,0,Normal,0,0,0.325,21
2025-11-19 22:23:57,0,Normal,0,0,0.304,21
2025-11-19 22:23:57,0,Normal,0,0,0.318,21
2025-11-19 22:23:57,0,Normal,0,0,0.305,21
2025-11-19 22:23:57,0,Normal,0,0,0.3,21
2025-11-19 22:23:57,0,Normal,0,0,0.283,16
2025-11-19 22:23:57,0,Normal,0,0,0.278,21
2025-11-19 22:23:57,0,Normal,0,0,0.267,33
2025-11-19 22:23:57,0,Normal,0,0,0.257,21
2025-11-19 22:23:57,0,Normal,0,0,0.248,21
2025-11-19 22:23:58,0,Normal,0,0,0.247,16
2025-11-19 22:23:58,0,Normal,0,0,0.237,33
2025-11-19 22:23:58,0,Normal,0,0,0.233,34
2025-11-19 22:23:58,0,DROWSY,1,0,0.196,21
2025-11-19 22:23:58,0,DROWSY,1,0,0.203,21
2025-11-19 22:23:58,0,DROWSY,1,0,0.193,33
2025-11-19 22:23:58,0,DROWSY,1,0,0.207,33
2025-11-19 22:23:58,0,Normal,0,0,0.228,33
2025-11-19 22:23:58,0,Normal,0,0,0.255,32
2025-11-19 22:23:58,0,Normal,0,0,0.232,30
2025-11-19 22:23:58,0,Normal,0,0,0.241,34
2025-11-19 22:23:58,0,Normal,0,0,0.251,21
2025-11-19 22:23:58,0,Normal,0,0,0.253,21
2025-11-19 22:23:58,0,Normal,0,0,0.229,22
2025-11-19 22:23:58,0,Normal,0,0,0.248,21
2025-11-19 22:23:58,0,Normal,0,0,0.257,21
2025-11-19 22:23:58,0,Normal,0,0,0.237,21
2025-11-19 22:23:58,0,Normal,0,0,0.239,22
2025-11-19 22:23:59,0,Normal,0,0,0.242,21
2025-11-19 22:23:59,0,DISTRACTED (Device),0,1,0.229,20
2025-11-19 22:23:59,0,Normal,0,0,0.23,21
2025-11-19 22:23:59,0,Normal,0,0,0.235,21
2025-11-19 22:23:59,0,Normal,0,0,0.222,33
2025-11-19 22:23:59,0,Normal,0,0,0.242,33
2025-11-19 22:23:59,0,Normal,0,0,0.247,20
2025-11-19 22:23:59,0,Normal,0,0,0.23,34
2025-11-19 22:23:59,0,Normal,0,0,0.23,32
2025-11-19 22:23:59,0,DROWSY,1,0,0.212,21
2025-11-19 22:23:59,0,DROWSY,1,0,0.207,18
2025-11-19 22:23:59,0,DROWSY,1,0,0.184,20
2025-11-19 22:23:59,0,Normal,0,0,0.222,21
2025-11-19 22:23:59,0,DROWSY,1,0,0.218,21
2025-11-19 22:23:59,0,DROWSY,1,0,0.191,21
2025-11-19 22:23:59,0,DROWSY,1,0,0.219,21
2025-11-19 22:23:59,0,DROWSY,1,0,0.213,21
2025-11-19 22:24:00,0,Normal,0,0,0.239,19
2025-11-19 22:24:00,0,Normal,0,0,0.231,21
2025-11-19 22:24:00,0,Normal,0,0,0.24,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.198,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.209,21
2025-11-19 22:24:00,0,Normal,0,0,0.222,22
2025-11-19 22:24:00,0,Normal,0,0,0.235,21
2025-11-19 22:24:00,0,Normal,0,0,0.224,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.219,20
2025-11-19 22:24:00,0,DROWSY,1,0,0.201,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.197,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.202,22
2025-11-19 22:24:00,0,DROWSY,1,0,0.198,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.195,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.17,21
2025-11-19 22:24:00,0,DROWSY,1,0,0.15,21
2025-11-19 22:24:01,0,DROWSY,1,0,0.146,20
2025-11-19 22:24:01,0,DROWSY,1,0,0.165,21
2025-11-19 22:24:01,0,DROWSY,1,0,0.15,33
2025-11-19 22:24:01,0,DROWSY,1,0,0.153,33
2025-11-19 22:24:01,0,DROWSY,1,0,0.141,33
2025-11-19 22:24:01,0,DROWSY,1,0,0.133,19
2025-11-19 22:24:01,0,DROWSY,1,0,0.114,22
2025-11-19 22:24:01,0,DROWSY,1,0,0.133,21
2025-11-19 22:24:01,0,DROWSY,1,0,0.137,34
2025-11-19 22:24:01,0,DROWSY,1,0,0.151,33
2025-11-19 22:24:01,0,DROWSY,1,0,0.163,34
2025-11-19 22:24:01,0,DROWSY,1,0,0.166,32
2025-11-19 22:24:01,0,DROWSY,1,0,0.18,33
2025-11-19 22:24:01,0,DROWSY,1,0,0.211,21
2025-11-19 22:24:01,0,DROWSY,1,0,0.209,21
2025-11-19 22:24:01,0,DROWSY,1,0,0.2,32
2025-11-19 22:24:01,0,DROWSY,1,0,0.202,32
2025-11-19 22:24:01,0,Normal,0,0,0.221,21
2025-11-19 22:24:02,0,Normal,0,0,0.245,33
2025-11-19 22:24:02,0,Normal,0,0,0.242,34
2025-11-19 22:24:02,0,Normal,0,0,0.237,31
2025-11-19 22:24:02,0,Normal,0,0,0.264,33
2025-11-19 22:24:02,0,Normal,0,0,0.296,34
2025-11-19 22:24:02,0,Normal,0,0,0.312,32
2025-11-19 22:24:02,0,Normal,0,0,0.307,33
2025-11-19 22:24:02,0,Normal,0,0,0.301,33
2025-11-19 22:24:02,0,Normal,0,0,0.303,33
2025-11-19 22:24:02,0,Normal,0,0,0.31,34
2025-11-19 22:24:02,0,Normal,0,0,0.309,33
2025-11-19 22:24:02,0,Normal,0,0,0.358,34
2025-11-19 22:24:02,0,Normal,0,0,0.389,32
2025-11-19 22:24:02,0,Normal,0,0,0.369,32
2025-11-19 22:24:02,0,Normal,0,0,0.395,33
2025-11-19 22:24:02,0,Normal,0,0,0.375,34
2025-11-19 22:24:02,0,Normal,0,0,0.359,21
2025-11-19 22:24:02,0,Normal,0,0,0.36,21
2025-11-19 22:24:02,0,Normal,0,0,0.343,33
2025-11-19 22:24:02,0,Normal,0,0,0.262,33
2025-11-19 22:24:02,0,Normal,0,0,0.236,34
2025-11-19 22:24:03,0,DROWSY,1,0,0.161,33
2025-11-19 22:24:03,0,DROWSY,1,0,0.186,32
2025-11-19 22:24:03,0,Normal,0,0,0.276,32
2025-11-19 22:24:03,0,Normal,0,0,0.316,34
2025-11-19 22:24:03,0,Normal,0,0,0.308,34
2025-11-19 22:24:03,0,Normal,0,0,0.336,32
2025-11-19 22:24:03,0,Normal,0,0,0.341,33
2025-11-19 22:24:03,0,Normal,0,0,0.339,32
2025-11-19 22:24:03,0,Normal,0,0,0.335,34
2025-11-19 22:24:03,0,Normal,0,0,0.328,34
2025-11-19 22:24:03,0,Normal,0,0,0.318,33
2025-11-19 22:24:03,0,Normal,0,0,0.276,22
2025-11-19 22:24:03,0,Normal,0,0,0.336,21
2025-11-19 22:24:03,0,Normal,0,0,0.33,20
2025-11-19 22:24:03,0,Normal,0,0,,44
2025-11-19 22:24:03,0,Normal,0,0,0.442,31
2025-11-19 22:24:03,0,Normal,0,0,0.379,29
2025-11-19 22:24:03,0,Normal,0,0,0.371,33
2025-11-19 22:24:03,0,Normal,0,0,0.37,33
2025-11-19 22:24:03,0,Normal,0,0,0.39,33
2025-11-19 22:24:04,0,Normal,0,0,0.382,31
2025-11-19 22:24:04,0,Normal,0,0,0.394,33
2025-11-19 22:24:04,0,Normal,0,0,0.373,33
2025-11-19 22:24:04,0,Normal,0,0,0.384,34
2025-11-19 22:24:04,0,Normal,0,0,0.383,34
2025-11-19 22:24:04,0,Normal,0,0,0.36,33
2025-11-19 22:24:04,0,Normal,0,0,0.344,34
2025-11-19 22:24:04,0,Normal,0,0,0.352,33
2025-11-19 22:24:04,0,Normal,0,0,0.361,32
2025-11-19 22:24:04,0,Normal,0,0,0.351,34
2025-11-19 22:24:04,0,Normal,0,0,0.349,34
2025-11-19 22:24:04,0,Normal,0,0,0.341,32
2025-11-19 22:24:04,0,Normal,0,0,0.382,33
2025-11-19 22:24:04,0,Normal,0,0,0.376,33
2025-11-19 22:24:04,0,Normal,0,0,0.372,32
2025-11-19 22:24:04,0,Normal,0,0,0.364,34
2025-11-19 22:24:04,0,Normal,0,0,0.38,32
2025-11-19 22:24:04,0,Normal,0,0,0.369,21
2025-11-19 22:24:04,0,Normal,0,0,0.381,21
2025-11-19 22:24:04,0,Normal,0,0,0.367,33
2025-11-19 22:24:04,0,Normal,0,0,0.373,33
2025-11-19 22:24:05,0,Normal,0,0,0.397,21
2025-11-19 22:24:05,0,Normal,0,0,0.384,33
2025-11-19 22:24:05,0,Normal,0,0,0.376,32
2025-11-19 22:24:05,0,Normal,0,0,0.368,21
2025-11-19 22:24:05,0,Normal,0,0,0.366,21
2025-11-19 22:24:05,0,Normal,0,0,0.377,19
2025-11-19 22:24:05,0,Normal,0,0,0.362,22
2025-11-19 22:24:05,0,Normal,0,0,0.375,21
2025-11-19 22:24:05,0,Normal,0,0,0.361,21
2025-11-19 22:24:05,0,Normal,0,0,0.339,21
2025-11-19 22:24:05,0,Normal,0,0,0.361,21
2025-11-19 22:24:05,0,Normal,0,0,0.351,33
2025-11-19 22:24:05,0,Normal,0,0,0.353,34
2025-11-19 22:24:05,0,Normal,0,0,0.369,32
2025-11-19 22:24:05,0,Normal,0,0,0.385,31
2025-11-19 22:24:05,0,Normal,0,0,0.383,33
2025-11-19 22:24:05,0,Normal,0,0,0.373,33
2025-11-19 22:24:05,0,Normal,0,0,0.392,33
2025-11-19 22:24:06,0,Normal,0,0,0.383,33
2025-11-19 22:24:06,0,Normal,0,0,0.403,31
2025-11-19 22:24:06,0,Normal,0,0,0.399,32
2025-11-19 22:24:06,0,Normal,0,0,0.389,33
2025-11-19 22:24:06,0,Normal,0,0,0.372,34
2025-11-19 22:24:06,0,Normal,0,0,0.354,32
2025-11-19 22:24:06,0,Normal,0,0,0.37,32
2025-11-19 22:24:06,0,Normal,0,0,0.38,34
2025-11-19 22:24:06,0,Normal,0,0,0.373,33
2025-11-19 22:24:06,0,Normal,0,0,0.373,33
2025-11-19 22:24:06,0,Normal,0,0,0.393,34
2025-11-19 22:24:06,0,Normal,0,0,0.4,30
2025-11-19 22:24:06,0,Normal,0,0,0.382,32
2025-11-19 22:24:06,0,Normal,0,0,0.374,33
2025-11-19 22:24:06,0,Normal,0,0,0.376,33
2025-11-19 22:24:06,0,Normal,0,0,0.383,33
2025-11-19 22:24:06,0,Normal,0,0,0.375,33
2025-11-19 22:24:06,0,Normal,0,0,0.379,33
2025-11-19 22:24:06,0,Normal,0,0,0.381,31
2025-11-19 22:24:06,0,Normal,0,0,0.382,33
2025-11-19 22:24:07,0,Normal,0,0,0.398,29
2025-11-19 22:24:07,0,Normal,0,0,0.376,20
2025-11-19 22:24:07,0,Normal,0,0,0.365,19
2025-11-19 22:24:07,0,Normal,0,0,0.389,18
2025-11-19 22:24:07,0,Normal,0,0,0.387,30
2025-11-19 22:24:07,0,Normal,0,0,0.365,33
2025-11-19 22:24:07,0,Normal,0,0,0.411,31
2025-11-19 22:24:07,0,Normal,0,0,,45
2025-11-19 22:24:07,0,Normal,0,0,,38
2025-11-19 22:24:07,0,Normal,0,0,,40
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,37
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,40
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,40
2025-11-19 22:24:07,0,Normal,0,0,,38
2025-11-19 22:24:07,0,Normal,0,0,,38
2025-11-19 22:24:07,0,Normal,0,0,,36
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:07,0,Normal,0,0,,39
2025-11-19 22:24:08,0,Normal,0,0,,40
2025-11-19 22:24:08,0,Normal,0,0,,40
2025-11-19 22:24:08,0,Normal,0,0,,39
2025-11-19 22:24:08,0,Normal,0,0,,39
2025-11-19 22:24:08,0,Normal,0,0,0.332,31
2025-11-19 22:24:08,0,Normal,0,0,0.361,33
2025-11-19 22:24:08,0,Normal,0,0,0.251,32
2025-11-19 22:24:08,0,Normal,0,0,0.3,34
2025-11-19 22:24:08,0,Normal,0,0,0.311,21
2025-11-19 22:24:08,0,Normal,0,0,0.329,20
2025-11-19 22:24:08,0,Normal,0,0,0.36,21
2025-11-19 22:24:08,0,Normal,0,0,0.388,21
2025-11-19 22:24:08,0,Normal,0,0,0.32,21
2025-11-19 22:24:08,0,Normal,0,0,0.386,31
2025-11-19 22:24:08,0,DISTRACTED (Device),0,1,0.371,20
2025-11-19 22:24:08,0,Normal,0,0,0.368,21
2025-11-19 22:24:08,0,Normal,0,0,0.377,21
2025-11-19 22:24:08,0,Normal,0,0,0.388,21
2025-11-19 22:24:08,0,Normal,0,0,0.333,21
2025-11-19 22:24:09,0,Normal,0,0,0.275,21
2025-11-19 22:24:09,0,Normal,0,0,0.339,21
2025-11-19 22:24:09,0,Normal,0,0,0.351,21
2025-11-19 22:24:09,0,Normal,0,0,0.348,33
2025-11-19 22:24:09,0,Normal,0,0,0.37,33
2025-11-19 22:24:09,0,Normal,0,0,0.416,22
2025-11-19 22:24:09,0,Normal,0,0,0.412,21
2025-11-19 22:24:09,0,Normal,0,0,0.387,20
2025-11-19 22:24:09,0,Normal,0,0,0.402,32
2025-11-19 22:24:09,0,Normal,0,0,0.381,21
2025-11-19 22:24:09,0,Normal,0,0,0.405,22
2025-11-19 22:24:09,0,Normal,0,0,0.381,21
2025-11-19 22:24:09,0,Normal,0,0,0.39,21
2025-11-19 22:24:09,0,Normal,0,0,0.285,32
2025-11-19 22:24:09,0,Normal,0,0,0.279,34
2025-11-19 22:24:09,0,Normal,0,0,0.268,32
2025-11-19 22:24:09,0,Normal,0,0,0.33,33
2025-11-19 22:24:09,0,Normal,0,0,0.338,33
2025-11-19 22:24:10,0,Normal,0,0,0.317,33
2025-11-19 22:24:10,0,Normal,0,0,0.335,34
2025-11-19 22:24:10,0,Normal,0,0,0.337,32
2025-11-19 22:24:10,0,Normal,0,0,0.34,30
2025-11-19 22:24:10,0,Normal,0,0,0.349,32
